,score,he_score,she_score,they_score
1593,0.031472757,0.06162096,0.08327541,0.047934774
1594,0.04051924,0.066945255,0.066945255,0.066945255
1595,0.27788848,0.26060718,0.26562375,0.24235229
1596,0.37593234,0.39612985,0.42026082,0.37593222
1597,0.12054317,0.07911248,0.06898011,0.06185595
1598,0.07951383,0.09693169,0.12629251,0.08286919
1599,0.116582155,0.14533718,0.18984006,0.10211
1600,0.03262968,0.045834478,0.064040035,0.03707015
1601,0.6470211,0.5526657,0.63068306,0.4460065
1602,0.23986891,0.31089434,0.3460631,0.24277624
1603,0.14914677,0.117134325,0.17208423,0.09669825
1604,0.30605793,0.34868088,0.3903276,0.31089434
1605,0.8883204,0.8602145,0.8785311,0.8355208
1606,0.18006231,0.23996446,0.24081944,0.17612275
1607,0.07270138,0.107875414,0.107875414,0.107875414
1608,0.09721863,0.15472992,0.17246994,0.12195132
1609,0.2403895,0.23990859,0.29642433,0.21730132
1610,0.087786324,0.10688416,0.1408641,0.086819224
1611,0.90025187,0.90174735,0.9039018,0.9013311
1612,0.6579104,0.6217614,0.6579104,0.63496333
1613,0.032779396,0.030338593,0.032037575,0.030606959
1614,0.50307363,0.50532377,0.5063853,0.5139742
1615,0.03176659,0.032385137,0.050770614,0.033784587
1616,0.33894226,0.35148898,0.4020605,0.34785706
1617,0.6335764,0.55017304,0.60081935,0.5376589
1618,0.31089434,0.27443781,0.2552958,0.19713692
1619,0.13440752,0.12536012,0.15457314,0.11099701
1620,0.73128265,0.73088276,0.7356588,0.72936594
1621,0.17448382,0.11857088,0.14471883,0.1007473
1622,0.10769239,0.104159,0.1171932,0.09900623
1623,0.050142586,0.05109585,0.061506175,0.04583309
1624,0.0806641,0.086073324,0.102189355,0.08110187
1625,0.059140798,0.08595565,0.12637582,0.07462075
1626,0.10247368,0.087525226,0.08473078,0.06464708
1627,0.0583758,0.06386743,0.08707163,0.063901305
1628,0.91799295,0.9227068,0.93232936,0.91650337
1629,0.043090325,0.07032529,0.07822105,0.049059846
1630,0.032480348,0.03940045,0.045641784,0.034092136
1631,0.03619032,0.049761772,0.06334978,0.038366534
1632,0.032139786,0.047710694,0.050312735,0.035569884
1633,0.90176415,0.90174365,0.9017652,0.9017529
1634,0.40037537,0.4463922,0.44975477,0.43967032
1635,0.6347615,0.6387584,0.6521404,0.6364068
1636,0.101712905,0.104478136,0.13898617,0.09951695
1637,0.34850714,0.29977384,0.30134416,0.2840069
1638,0.46258044,0.47167185,0.47167185,0.47167185
1639,0.2076379,0.08401802,0.15220845,0.07037714
1640,0.079348825,0.07763605,0.08121789,0.07959717
1641,0.5154597,0.53490317,0.5486131,0.53490317
1642,0.056599654,0.049526002,0.05316245,0.05011939
1643,0.83127403,0.7078708,0.76252586,0.7093121
1644,0.31089434,0.31089434,0.3521319,0.26609224
1645,0.07759123,0.096375674,0.101513825,0.09122878
1646,0.099155106,0.10749606,0.13385381,0.097016566
1647,0.15085179,0.13768065,0.1385704,0.12921615
1648,0.068657026,0.06512325,0.08157554,0.06230355
1649,0.14661713,0.12218399,0.14960794,0.11248628
1650,0.059869844,0.07672244,0.07166011,0.05871283
1651,0.2235297,0.1822015,0.24234943,0.17344616
1652,0.03528534,0.21801938,0.19436361,0.21052697
1653,0.24211031,0.25724554,0.25730664,0.24196145
1654,0.0857808,0.099683255,0.11349475,0.087033994
1655,0.9895594,0.9897058,0.98887956,0.9897058
1656,0.0386997,0.0386997,0.0386997,0.02442688
1657,0.052835375,0.07351524,0.07351524,0.07351524
1658,0.96602404,0.94992846,0.9584755,0.9480856
1659,0.06875631,0.08720592,0.12629877,0.07380466
1660,0.2417379,0.24143688,0.24093996,0.23974282
1661,0.051256064,0.053807262,0.0694159,0.05306925
1662,0.15120247,0.10069877,0.09887659,0.084824115
1663,0.0686074,0.058825877,0.067536525,0.058803983
1664,0.08427987,0.09053111,0.13623852,0.07905605
1665,0.10236422,0.07203461,0.077533625,0.05423294
1666,0.24841177,0.27247277,0.31089434,0.24134006
1667,0.2773714,0.24160431,0.28600934,0.2093643
1668,0.10357938,0.10319798,0.11430529,0.09894213
1669,0.744816,0.7948028,0.78853774,0.794439
1670,0.15126109,0.11623339,0.15252355,0.09136845
1671,0.055920172,0.05501115,0.061660487,0.054663844
1672,0.10254224,0.103346564,0.11383056,0.09865418
1673,0.09227146,0.09907163,0.10328812,0.092271484
1674,0.06503427,0.075341634,0.10156303,0.06639468
1675,0.92015254,0.9156528,0.9153029,0.9035828
1676,0.13540475,0.13540475,0.13540475,0.13540475
1677,0.55791897,0.61553985,0.6364068,0.6048865
1678,0.96992636,0.974786,0.97116625,0.9754907
1679,0.16344722,0.19176067,0.32998976,0.15278804
1680,0.031014679,0.055756517,0.069341175,0.042301428
1681,0.63104427,0.6168772,0.5629089,0.5876557
1682,0.047258,0.053589717,0.09971172,0.05094766
1683,0.10352403,0.11076585,0.14984377,0.15453945
1684,0.6196188,0.6218622,0.6364068,0.6196188
1685,0.11329999,0.11493233,0.14979738,0.1135886
